,walkscore,walktype,lat,long,biketype,bikescore,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,greenbelt,nuisance,view,condition,grade,heat_source,sewer_system,sqft_above,sqft_basement,sqft_garage,sqft_patio,yr_built,yr_renovated,lat_1,long_1,street_name,city,state,zip_code,mortgage_rate_3
6171,15.0,Car-Dependent,47.418,-122.3175,Somewhat Bikeable,19.0,September 2021,271000.0,3,1.0,920,6600,1.0,NO,NO,NO,NONE,Average,6 Low Average,Oil,PRIVATE,920,0,0,0,1955,0,47.418,-122.318,20618 12th Place South,SeaTac,Washington,98198,2.9
6172,7.0,Car-Dependent,47.7525,-122.376,Somewhat Bikeable,9.0,September 2021,2180000.0,3,3.0,3120,34100,2.0,NO,NO,NO,EXCELLENT,Good,9 Better,Gas,PUBLIC,1890,1230,610,310,1955,1998,47.751999999999995,-122.376,16900 14th Avenue Northwest,Shoreline,Washington,98177,2.9
6173,70.0,Somewhat Walkable,47.7495,-122.3475,Very Bikeable,72.0,May 2022,1399000.0,4,3.0,2990,7979,2.0,NO,NO,YES,NONE,Average,9 Better,Electricity,PUBLIC,2990,0,890,250,2018,0,47.748999999999995,-122.348,760 North 165th Street,Shoreline,Washington,98133,5.23
6174,40.0,Car-Dependent,47.3865,-122.1555,Somewhat Bikeable,33.0,October 2021,860000.0,4,3.5,3080,7161,2.0,NO,NO,NO,NONE,Average,10 Very Good,Gas,PUBLIC,3080,0,480,285,2021,0,47.386,-122.156,24031 139th Place Southeast,Kent,Washington,98042,3.068
6175,82.0,Very Walkable,47.6895,-122.373,Very Bikeable,78.0,December 2021,979999.0,3,2.5,1810,1553,4.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1810,0,0,280,2021,0,47.68899999999999,-122.37299999999999,8313B 13th Ave NW,Seattle,Washington,98117,3.0980000000000003
6176,43.0,Car-Dependent,47.544,-122.2905,Bikeable,64.0,July 2021,825000.0,6,3.0,2690,7631,1.5,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1890,1030,0,320,1924,0,47.544,-122.291,6505 33rd Avenue South,Seattle,Washington,98118,2.8680000000000003
6177,50.0,Somewhat Walkable,47.514,-122.343,Bikeable,58.0,May 2022,548800.0,2,2.0,1250,1324,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1250,0,0,200,2019,0,47.513999999999996,-122.34299999999999,640 Southwest 100th Street,Seattle,Washington,98106,5.23
6178,14.0,Car-Dependent,47.3715,-122.3145,Somewhat Bikeable,18.0,May 2022,660000.0,4,1.0,2430,15000,1.0,NO,NO,YES,NONE,Good,7 Average,Oil,PUBLIC,1420,1400,390,1100,1961,0,47.371,-122.314,25743 16th Avenue South,Des Moines,Washington,98198,5.23
6179,84.0,Very Walkable,47.6385,-122.4015,Bikeable,58.0,July 2021,1230000.0,3,2.0,2140,6069,1.0,NO,NO,NO,NONE,Good,8 Good,Gas/Solar,PUBLIC,1070,1070,0,0,1941,0,47.638000000000005,-122.402,2009 35th Avenue West,Seattle,Washington,98199,2.8680000000000003
6180,83.0,Very Walkable,47.5545,-122.2905,Very Bikeable,76.0,August 2021,747450.0,3,2.5,1680,899,3.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1680,0,0,520,2021,0,47.553999999999995,-122.29,5228 33rd Avenue South,Seattle,Washington,98118,2.842
6181,46.0,Car-Dependent,47.5215,-122.3295,Somewhat Bikeable,40.0,March 2022,380000.0,2,1.0,800,6375,1.0,NO,NO,NO,NONE,Fair,6 Low Average,Oil,PUBLIC,800,0,0,0,1952,0,47.522,-122.33,9039 4th Avenue South,Seattle,Washington,98108,4.172
6182,3.0,Car-Dependent,47.4615,-122.145,Somewhat Bikeable,16.0,October 2021,1000000.0,5,2.5,2760,7672,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2760,0,710,130,1998,0,47.461999999999996,-122.145,15759 143rd Avenue Southeast,Renton,Washington,98058,3.068
6183,27.0,Car-Dependent,47.628,-122.2155,Somewhat Bikeable,25.0,January 2022,10500000.0,6,6.5,7230,15000,2.0,NO,NO,NO,GOOD,Average,11 Excellent,Gas,PUBLIC,6310,1050,920,930,2021,0,47.628,-122.21600000000001,9243 Northeast 20th Street,Clyde Hill,Washington,98004,3.445
6184,62.0,Somewhat Walkable,47.5365,-122.16,Somewhat Bikeable,35.0,June 2021,1570000.0,5,3.5,3400,17633,2.0,NO,NO,NO,AVERAGE,Average,9 Better,Gas,PUBLIC,2570,830,910,850,1996,0,47.537,-122.16,7233 135th Place Southeast,Newcastle,Washington,98059,2.975
6185,81.0,Very Walkable,47.5875,-122.2995,Very Bikeable,85.0,September 2021,757000.0,3,2.0,1510,3495,2.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1510,0,0,90,1998,0,47.588,-122.29899999999999,1700 26th Avenue South,Seattle,Washington,98144,2.9
6186,60.0,Somewhat Walkable,47.5425,-122.0235,Bikeable,51.0,September 2021,1988926.0,5,3.5,3490,3833,2.0,NO,NO,NO,NONE,Average,9 Better,Gas,PUBLIC,2580,910,560,190,2021,0,47.542,-122.024,1335 Westridge Way Northeast,Issaquah,Washington,98029,2.9
6187,46.0,Car-Dependent,47.31,-122.01,Somewhat Bikeable,32.0,November 2021,430000.0,4,1.0,2100,228690,1.0,NO,NO,NO,NONE,Average,6 Low Average,Gas,PUBLIC,1050,1050,0,150,1958,0,47.31,-122.01,25007 Morgan Street,Black Diamond,Washington,98010,3.068
6188,79.0,Very Walkable,47.667,-122.325,Very Bikeable,85.0,September 2021,1100000.0,4,1.5,2020,5100,1.5,NO,NO,YES,NONE,Very Good,7 Average,Gas,PUBLIC,1730,1190,220,130,1923,0,47.667,-122.325,5218 Latona Avenue Northeast,Seattle,Washington,98105,2.9
6189,92.0,Walker's Paradise,47.6685,-122.37,Biker's Paradise,93.0,June 2021,1125000.0,2,2.0,1840,5000,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1010,1010,180,0,1950,0,47.669,-122.37,923 Northwest 56th Street,Seattle,Washington,98107,2.975
6190,27.0,Car-Dependent,47.325,-122.1645,Somewhat Bikeable,4.0,September 2021,657000.0,4,2.5,2303,3600,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2303,0,440,90,2005,0,47.325,-122.165,30838 133rd Avenue Southeast,Auburn,Washington,98092,2.9
6191,22.0,Car-Dependent,47.661,-122.1465,Bikeable,56.0,May 2022,1900000.0,3,2.0,1930,7959,1.0,NO,NO,NO,NONE,Good,9 Better,Gas,PUBLIC,1930,0,690,60,1986,0,47.661,-122.147,14426 Northeast 61st Street,Redmond,Washington,98052,5.23
6192,55.0,Somewhat Walkable,47.673,-122.1645,Very Bikeable,70.0,September 2021,1100000.0,4,2.5,1580,6439,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1180,1010,500,750,1974,0,47.673,-122.165,7701 131st Avenue Northeast,Kirkland,Washington,98033,2.9
6193,11.0,Car-Dependent,47.4315,-122.178,Somewhat Bikeable,16.0,January 2022,825000.0,4,2.5,2516,5909,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,2516,440,440,40,2021,0,47.431000000000004,-122.178,19105 123rd Avenue Southeast,Renton,Washington,98058,3.445
6194,30.0,Car-Dependent,47.7615,-122.1225,Somewhat Bikeable,45.0,July 2021,1350000.0,4,3.0,4300,64033,2.0,NO,NO,YES,NONE,Average,9 Better,Electricity,PRIVATE,3200,1100,0,510,1986,0,47.761,-122.12200000000001,Northeast 185th Street,Woodinville,Washington,98072,2.8680000000000003
6195,35.0,Car-Dependent,47.508,-122.2575,Somewhat Bikeable,41.0,May 2022,825000.0,5,3.0,2580,6612,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1450,1130,0,330,1959,0,47.508,-122.257,6111 South Prentice Street,Seattle,Washington,98178,5.23
6196,24.0,Car-Dependent,47.361,-122.061,Somewhat Bikeable,31.0,June 2021,685000.0,3,2.0,1300,15000,1.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1300,0,480,0,1967,0,47.361000000000004,-122.061,21024 Southeast 269th Street,Covington,Washington,98042,2.975
6197,47.0,Car-Dependent,47.4345,-122.2875,Somewhat Bikeable,41.0,September 2021,525000.0,3,1.0,1030,7589,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1030,0,0,0,1954,0,47.435,-122.288,18603 36th Avenue South,SeaTac,Washington,98188,2.9
6198,22.0,Car-Dependent,47.6895,-122.1585,Somewhat Bikeable,13.0,July 2021,1700000.0,4,2.5,2360,4724,2.0,NO,NO,YES,NONE,Average,9 Better,Gas,PUBLIC,2360,0,430,70,2016,0,47.69,-122.15799999999999,13710 Northeast 100th Street,Redmond,Washington,98033,2.8680000000000003
6199,0.0,Car-Dependent,47.3325,-122.0745,Somewhat Bikeable,25.0,January 2022,1025500.0,4,2.5,2760,36170,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PRIVATE,2760,0,820,0,1993,0,47.333,-122.075,19919 Southeast 300th Street,Kent,Washington,98042,3.445
6200,5.0,Car-Dependent,47.4315,-122.169,Somewhat Bikeable,31.0,August 2021,640000.0,3,2.5,1970,7898,1.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1250,1220,500,0,1967,0,47.431999999999995,-122.169,12740 Southeast 190th Place,Renton,Washington,98058,2.842
6201,81.0,Very Walkable,47.5845,-122.3145,Biker's Paradise,91.0,August 2021,738500.0,3,2.5,1360,1650,2.0,NO,NO,NO,NONE,Average,7 Average,Electricity,PUBLIC,1360,0,0,50,1902,1998,47.585,-122.314,1414 South Hill Street,Seattle,Washington,98144,2.842
6202,9.0,Car-Dependent,47.289,-122.2725,Somewhat Bikeable,26.0,September 2021,652000.0,2,1.0,960,60955,1.0,NO,NO,YES,NONE,Good,4 Low,Gas,PRIVATE,960,0,0,0,1955,0,47.288999999999994,-122.272,34805 Military Road South,Auburn,Washington,98001,2.9
6203,7.0,Car-Dependent,47.556,-121.8585,Somewhat Bikeable,18.0,April 2022,1925000.0,4,3.5,3870,44824,2.0,NO,NO,NO,NONE,Average,9 Better,Electricity,PRIVATE,3870,0,810,430,2019,0,47.556000000000004,-121.85799999999999,Southeast Fish Hatchery Road,Fall City,Washington,98024,4.982
6204,8.0,Car-Dependent,47.397,-122.16,Somewhat Bikeable,38.0,June 2021,690000.0,4,2.5,2590,23920,1.0,NO,NO,NO,NONE,Good,8 Good,Oil,PRIVATE,1690,2170,480,330,1962,0,47.397,-122.16,22830 135th Avenue Southeast,Kent,Washington,98042,2.975
6205,2.0,Car-Dependent,47.5365,-122.238,Somewhat Bikeable,28.0,August 2021,1950000.0,4,2.0,2380,19800,1.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2380,0,640,800,1963,0,47.537,-122.238,7282 West Mercer Way,Mercer Island,Washington,98040,2.842
6206,46.0,Car-Dependent,47.589,-122.2485,Somewhat Bikeable,49.0,June 2021,1825000.0,3,2.0,2120,8535,2.0,NO,NO,YES,AVERAGE,Average,8 Good,Gas,PUBLIC,2120,0,520,510,1952,2000,47.589,-122.24799999999999,2414 West Mercer Way,Mercer Island,Washington,98040,2.975
6207,2.0,Car-Dependent,47.7225,-122.259,Somewhat Bikeable,15.0,April 2022,1375000.0,3,2.0,1850,12300,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1850,0,0,800,1963,0,47.723,-122.259,13603 62nd Avenue Northeast,Kirkland,Washington,98034,4.982
6208,59.0,Somewhat Walkable,47.5185,-122.3865,Somewhat Bikeable,28.0,September 2021,799000.0,3,2.0,1970,10080,1.5,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1970,0,0,140,1952,0,47.519,-122.38600000000001,9323 Forest Court Southwest,Seattle,Washington,98136,2.9
6209,82.0,Very Walkable,47.5845,-122.382,Bikeable,62.0,September 2021,1350000.0,3,2.0,2800,6000,1.5,NO,NO,NO,GOOD,Average,8 Good,Gas,PUBLIC,1840,960,0,100,1909,0,47.583999999999996,-122.382,4007 Southwest Walker Street,Seattle,Washington,98116,2.9
6210,20.0,Car-Dependent,47.3595,-122.19,Bikeable,52.0,January 2022,605000.0,4,2.5,1880,5883,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1880,0,420,190,1991,0,47.358999999999995,-122.19,27052 111th Place Southeast,Kent,Washington,98030,3.445
6211,44.0,Car-Dependent,47.28,-122.2575,Bikeable,53.0,July 2021,460000.0,3,2.0,1296,16800,1.0,NO,NO,YES,NONE,Very Good,7 Average,Electricity,PUBLIC,1296,0,240,498,1978,0,47.28,-122.257,34 2nd Avenue North,Algona,Washington,98001,2.8680000000000003
6212,58.0,Somewhat Walkable,47.469,-122.328,Bikeable,55.0,October 2021,550000.0,4,2.0,1700,9162,1.0,NO,NO,YES,NONE,Good,7 Average,Gas,PUBLIC,1000,910,300,260,1954,0,47.468999999999994,-122.32799999999999,14838 5th Ave S,Burien,Washington,98148,3.068
6213,0.0,Car-Dependent,47.478,-122.0595,,,October 2021,914000.0,3,2.0,1700,44431,1.0,NO,NO,NO,NONE,Average,8 Good,Gas,PRIVATE,1700,0,680,0,1988,0,47.478,-122.06,21107 Southeast 138th Place,Issaquah,Washington,98027,3.068
6214,19.0,Car-Dependent,47.355,-122.196,Bikeable,54.0,January 2022,747500.0,4,2.5,1820,16141,2.0,NO,NO,NO,NONE,Very Good,7 Average,Gas,PUBLIC,1820,0,410,450,2004,0,47.355,-122.196,10812 Southeast 275th Street,Kent,Washington,98030,3.445
6215,39.0,Car-Dependent,47.52,-122.2755,Bikeable,59.0,October 2021,485888.0,2,1.0,1120,8322,1.0,NO,NO,NO,GOOD,Average,7 Average,Oil,PUBLIC,1120,0,0,0,1950,0,47.52,-122.275,9261 46th Avenue South,Seattle,Washington,98118,3.068
6216,33.0,Car-Dependent,47.5035,-122.2425,Somewhat Bikeable,36.0,June 2021,400000.0,3,1.0,940,4734,1.0,NO,NO,NO,NONE,Very Good,6 Low Average,Electricity,PUBLIC,940,0,0,0,1948,0,47.503,-122.243,11067 Woodley Avenue South,Seattle,Washington,98178,2.975
6217,53.0,Somewhat Walkable,47.5575,-122.2995,Very Bikeable,80.0,March 2022,1070000.0,2,1.0,1780,5508,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,1380,910,0,170,1928,0,47.556999999999995,-122.29899999999999,5016 26th Avenue South,Seattle,Washington,98108,4.172
6218,16.0,Car-Dependent,47.3535,-122.304,Somewhat Bikeable,26.0,December 2021,575000.0,3,2.5,1650,7851,2.0,NO,NO,NO,AVERAGE,Average,8 Good,Gas,PUBLIC,1650,0,530,0,1990,0,47.353,-122.304,27705 23rd Avenue South,Federal Way,Washington,98003,3.0980000000000003
6219,60.0,Somewhat Walkable,47.607,-122.2875,Bikeable,66.0,March 2022,2300000.0,2,2.5,3140,12137,3.0,NO,NO,NO,FAIR,Good,10 Very Good,Electricity,PUBLIC,3140,0,0,810,1982,0,47.607,-122.287,444 36th Avenue,Seattle,Washington,98122,4.172
6220,96.0,Walker's Paradise,47.6715,-122.3775,Biker's Paradise,95.0,April 2022,910000.0,2,2.0,1570,3772,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,970,970,0,60,1926,0,47.672,-122.37799999999999,1534 Northwest 59th Street,Seattle,Washington,98107,4.982
6221,44.0,Car-Dependent,47.739,-122.25,Somewhat Bikeable,34.0,September 2021,703000.0,4,2.0,1540,15750,1.0,NO,NO,YES,NONE,Good,6 Low Average,Electricity,PUBLIC,1540,0,0,240,1953,0,47.739,-122.25,15336 Juanita Drive Northeast,Kenmore,Washington,98028,2.9
6222,61.0,Somewhat Walkable,47.5935,-122.1435,Very Bikeable,83.0,February 2022,1250000.0,4,3.0,2360,7904,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2360,0,240,130,1961,0,47.593,-122.14399999999999,14617 Southeast 19th Place,Bellevue,Washington,98007,3.762
6223,29.0,Car-Dependent,47.5035,-122.2545,Somewhat Bikeable,36.0,March 2022,430000.0,2,1.0,770,7200,1.0,NO,NO,NO,NONE,Average,7 Average,Oil,PUBLIC,770,770,0,0,1954,0,47.504,-122.25399999999999,10722 63rd Avenue South,Seattle,Washington,98178,4.172
6224,1.0,Car-Dependent,47.7015,-121.923,Somewhat Bikeable,13.0,October 2021,516720.0,3,2.0,1780,45738,1.0,NO,NO,YES,NONE,Average,7 Average,Electricity,PRIVATE,1780,0,460,0,1988,0,47.702,-121.92299999999999,31036 Northeast 116th Street,Carnation,Washington,98014,3.068
6225,6.0,Car-Dependent,47.5215,-122.163,Somewhat Bikeable,12.0,November 2021,1110000.0,4,2.5,2960,15000,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PRIVATE,2560,900,500,340,1968,0,47.522,-122.163,8936 132nd Place Southeast,Newcastle,Washington,98059,3.068
6226,96.0,Walker's Paradise,47.6715,-122.379,Biker's Paradise,95.0,November 2021,795000.0,3,2.5,1280,1287,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1160,350,230,0,2008,0,47.67100000000001,-122.37899999999999,1712B NW 58th St,Seattle,Washington,98107,3.068
6227,6.0,Car-Dependent,47.6385,-122.0745,Somewhat Bikeable,28.0,August 2021,1647333.0,3,3.0,3270,60536,2.0,NO,NO,YES,AVERAGE,Average,8 Good,Electricity,PRIVATE,2130,1140,500,0,1987,0,47.638000000000005,-122.075,19910 Northeast 30th Court,Sammamish,Washington,98074,2.842
6228,36.0,Car-Dependent,47.3685,-122.1255,Bikeable,51.0,April 2022,660000.0,3,2.5,1880,5040,2.0,NO,YES,NO,NONE,Average,7 Average,Gas,PUBLIC,1880,0,410,30,2004,0,47.369,-122.126,16129 Southeast 259th Court,Covington,Washington,98042,4.982
6229,2.0,Car-Dependent,47.4555,-122.3655,Somewhat Bikeable,16.0,October 2021,1635000.0,4,2.5,2860,28278,1.0,NO,NO,NO,EXCELLENT,Very Good,9 Better,Gas,PRIVATE,1960,1220,0,260,1956,0,47.455,-122.365,16617 25th Avenue Southwest,Burien,Washington,98166,3.068
6230,91.0,Walker's Paradise,47.6025,-122.31,Very Bikeable,87.0,August 2021,885000.0,3,2.5,1690,1479,3.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1420,610,340,70,2005,0,47.602,-122.31,115C 17th Ave,Seattle,Washington,98122,2.842
6231,16.0,Car-Dependent,47.283,-121.9275,Somewhat Bikeable,23.0,February 2022,500000.0,3,2.0,1230,9865,1.0,NO,NO,YES,NONE,Good,7 Average,Electricity,PRIVATE,1230,0,480,520,1990,0,47.283,-121.927,31307 Southeast 354th Street,Enumclaw,Washington,98022,3.762
6232,0.0,Car-Dependent,47.319,-122.0535,Somewhat Bikeable,26.0,November 2021,1500000.0,4,2.5,3480,34969,2.0,NO,YES,NO,NONE,Average,10 Very Good,Gas,PRIVATE,3480,0,1340,300,2018,0,47.318999999999996,-122.054,31277 218th Place Southeast,Black Diamond,Washington,98010,3.068
6233,64.0,Somewhat Walkable,47.478,-122.226,Somewhat Bikeable,38.0,April 2022,600000.0,2,2.0,1400,5640,1.0,NO,NO,YES,NONE,Very Good,6 Low Average,Electricity,PUBLIC,900,900,400,60,1904,0,47.478,-122.226,604 Southwest Sunset Boulevard,Renton,Washington,98057,4.982
6234,51.0,Somewhat Walkable,47.4465,-122.337,Somewhat Bikeable,49.0,November 2021,849500.0,4,3.5,2670,30000,2.0,NO,NO,NO,NONE,Good,9 Better,Electricity,PUBLIC,2670,1060,0,660,1979,0,47.446999999999996,-122.337,17415 2nd Avenue Southwest,Normandy Park,Washington,98166,3.068
6235,9.0,Car-Dependent,47.5365,-122.0745,Somewhat Bikeable,10.0,May 2022,2867670.0,6,4.5,4070,4750,2.0,NO,YES,NO,GOOD,Average,10 Very Good,Gas,PUBLIC,3080,990,440,610,2022,0,47.536,-122.075,524 Viewcrest Drive Northwest,Issaquah,Washington,98027,5.23
6236,56.0,Somewhat Walkable,47.6715,-122.3355,Very Bikeable,89.0,March 2022,2671000.0,3,3.0,3540,5000,2.0,NO,NO,NO,AVERAGE,Average,10 Very Good,Gas/Solar,PUBLIC,2970,1040,360,360,2006,0,47.67100000000001,-122.336,5587 Kenwood Place North,Seattle,Washington,98103,4.172
6237,23.0,Car-Dependent,47.736,-122.1585,Somewhat Bikeable,20.0,October 2021,1018000.0,3,2.5,1920,3500,2.0,NO,NO,NO,NONE,Average,8 Good,Gas,PUBLIC,1920,0,420,360,1994,0,47.736000000000004,-122.15799999999999,13458 36th Place Northeast,Woodinville,Washington,98072,3.068
6238,45.0,Car-Dependent,47.3835,-122.0325,Somewhat Bikeable,10.0,August 2021,680000.0,3,2.5,1810,9492,2.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1810,0,500,100,1994,0,47.38399999999999,-122.03200000000001,24227 232nd Place Southeast,Maple Valley,Washington,98038,2.842
6239,5.0,Car-Dependent,47.7075,-122.0775,Somewhat Bikeable,30.0,November 2021,1500000.0,4,3.0,3270,108900,1.0,NO,NO,YES,NONE,Very Good,7 Average,Electricity,PRIVATE,2070,2070,730,380,1977,0,47.707,-122.07700000000001,12032 196th Avenue Northeast,Redmond,Washington,98053,3.068
6240,21.0,Car-Dependent,47.349,-122.052,Somewhat Bikeable,33.0,August 2021,677021.0,4,2.5,1810,5698,2.0,NO,YES,NO,NONE,Average,7 Average,Gas,PUBLIC,1810,0,440,460,2003,0,47.349,-122.052,21645 Southeast 281st Street,Maple Valley,Washington,98038,2.842
6241,47.0,Car-Dependent,47.556,-122.3115,Very Bikeable,73.0,July 2021,590000.0,3,1.0,1270,7605,1.5,NO,NO,NO,NONE,Good,6 Low Average,Electricity,PUBLIC,1270,0,0,50,1920,0,47.556000000000004,-122.311,1548 South Dawson Street,Seattle,Washington,98108,2.8680000000000003
6242,62.0,Somewhat Walkable,47.589,-122.295,Bikeable,68.0,November 2021,1280000.0,4,2.5,2300,4000,2.0,NO,NO,NO,GOOD,Average,8 Good,Gas,PUBLIC,1250,1050,400,880,1990,0,47.589,-122.295,1515 29th Avenue South,Seattle,Washington,98144,3.068
6243,23.0,Car-Dependent,47.2815,-122.2245,Bikeable,55.0,February 2022,320000.0,4,1.0,1360,11348,1.5,NO,NO,NO,NONE,Good,5 Fair,Electricity,PRIVATE,1360,0,0,270,1912,0,47.281000000000006,-122.225,3004 C Court Southeast,Auburn,Washington,98002,3.762
6244,15.0,Car-Dependent,47.5185,-122.0325,Somewhat Bikeable,40.0,May 2022,1200000.0,4,2.0,2400,98445,1.0,NO,NO,YES,AVERAGE,Average,7 Average,Oil,PRIVATE,1200,1200,0,470,1955,0,47.519,-122.03200000000001,925 Front Street South,Issaquah,Washington,98027,5.23
6245,3.0,Car-Dependent,47.3985,-122.1825,Somewhat Bikeable,21.0,October 2021,41181.0,3,2.0,1400,7350,1.0,NO,NO,NO,NONE,Good,7 Average,Electricity,PUBLIC,920,860,380,270,1980,0,47.398999999999994,-122.182,22625 120th Avenue Southeast,Kent,Washington,98031,3.068
6246,91.0,Walker's Paradise,47.6175,-122.3025,Very Bikeable,82.0,July 2021,785000.0,3,3.5,1570,1593,2.0,NO,NO,YES,NONE,Average,8 Good,Gas,PUBLIC,1280,530,240,30,2001,0,47.618,-122.302,1820A 23rd Ave,Seattle,Washington,98122,2.8680000000000003
6247,40.0,Car-Dependent,39.738,-105.168,Somewhat Bikeable,38.0,February 2022,1059950.0,3,2.0,1640,1912,3.0,NO,NO,NO,NONE,Average,9 Better,Electricity,PUBLIC,1640,0,0,450,2021,0,39.738,-105.16799999999999,West 14th Avenue,Golden,Colorado,80401,3.762
6248,0.0,Car-Dependent,47.7675,-122.0355,Somewhat Bikeable,18.0,May 2022,1300000.0,4,2.5,2470,43995,2.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PRIVATE,2470,0,1070,550,1988,0,47.768,-122.036,19404 226th Avenue Northeast,Woodinville,Washington,98077,5.23
6249,23.0,Car-Dependent,47.3535,-122.0595,Somewhat Bikeable,14.0,August 2021,630000.0,4,2.5,1900,8253,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,1900,0,680,110,1992,0,47.354,-122.059,27715 212th Place Southeast,Maple Valley,Washington,98038,2.842
6250,33.0,Car-Dependent,47.523,-121.8765,Somewhat Bikeable,37.0,November 2021,1520000.0,4,3.0,3250,6091,2.0,NO,YES,NO,NONE,Average,9 Better,Gas,PUBLIC,3250,0,630,270,2007,0,47.523,-121.876,34819 Southeast Leitz Street,Snoqualmie,Washington,98065,3.068
6251,12.0,Car-Dependent,47.5605,-122.1615,Somewhat Bikeable,18.0,September 2021,1800000.0,3,3.0,2550,12143,1.0,NO,NO,NO,GOOD,Good,8 Good,Gas,PUBLIC,1650,1580,550,690,1968,0,47.56100000000001,-122.162,4708 133rd Avenue Southeast,Bellevue,Washington,98006,2.9
6252,86.0,Very Walkable,47.724,-122.2905,Bikeable,67.0,December 2021,765000.0,3,2.0,1240,7440,1.0,NO,NO,YES,NONE,Good,7 Average,Electricity,PUBLIC,1240,830,340,350,1941,0,47.724,-122.29,13032 35th Avenue Northeast,Seattle,Washington,98125,3.0980000000000003
6253,89.0,Very Walkable,47.6745,-122.3865,Biker's Paradise,92.0,March 2022,929000.0,3,3.0,1460,600,3.0,NO,NO,NO,NONE,Average,8 Good,Electricity,PUBLIC,1140,320,0,100,2021,0,47.674,-122.38600000000001,2217B NW 62nd St,Seattle,Washington,98107,4.172
6254,66.0,Somewhat Walkable,47.487,-122.22,Somewhat Bikeable,41.0,December 2021,483000.0,2,1.0,1000,6750,1.0,NO,NO,YES,NONE,Average,7 Average,Gas,PUBLIC,1000,0,0,970,1952,0,47.486999999999995,-122.22,316 Taylor Avenue Northwest,Renton,Washington,98057,3.0980000000000003
6255,26.0,Car-Dependent,47.6205,-122.238,Somewhat Bikeable,30.0,July 2021,2525000.0,1,1.0,410,19602,1.0,NO,NO,NO,NONE,Average,5 Fair,Electricity,PUBLIC,410,0,0,340,1954,0,47.62,-122.238,7626 Northeast 10th Street,Medina,Washington,98039,2.8680000000000003
6256,55.0,Somewhat Walkable,47.208,-122.001,Bikeable,52.0,November 2021,550000.0,3,2.0,1400,6400,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,1400,0,420,60,1998,0,47.208,-122.001,1784 Garfield Street,Enumclaw,Washington,98022,3.068
6257,85.0,Very Walkable,47.604,-122.31,Biker's Paradise,91.0,March 2022,720000.0,3,1.5,1190,2500,2.0,NO,NO,NO,NONE,Average,7 Average,Gas,PUBLIC,1190,700,0,60,1900,1996,47.604,-122.31,209 17th Avenue,Seattle,Washington,98122,4.172
6258,74.0,Very Walkable,47.5035,-122.1825,Bikeable,50.0,May 2022,486000.0,4,2.0,1750,7026,1.0,NO,NO,NO,NONE,Good,5 Fair,Gas,PUBLIC,1750,0,0,60,1943,0,47.504,-122.182,2800 Northeast 13th Street,Renton,Washington,98056,5.23
6259,71.0,Very Walkable,47.679,-122.3865,Very Bikeable,87.0,October 2021,1065000.0,3,2.0,1540,3375,1.0,NO,NO,NO,NONE,Good,7 Average,Gas,PUBLIC,820,720,0,0,1928,0,47.678999999999995,-122.38600000000001,2315 Northwest 70th Street,Seattle,Washington,98117,3.068
6260,63.0,Somewhat Walkable,47.67,-122.1915,Bikeable,58.0,June 2021,1650000.0,3,2.5,2020,5428,2.0,NO,NO,NO,NONE,Good,8 Good,Gas,PUBLIC,2020,0,400,630,1989,0,47.67,-122.191,924 6th Place South,Kirkland,Washington,98033,2.975
